Model,TBS2204B
Firmware Version,v1.32.139

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.002
Sample Interval,1.6e-07
Filter Frequency,2e+08
Record Length,200000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH3
-1.58493e-02,0.147
-1.58491e-02,0.1475
-1.58490e-02,0.148266
-1.58488e-02,0.148703
-1.58486e-02,0.149938
-1.58485e-02,0.150742
-1.58483e-02,0.151141
-1.58482e-02,0.152148
-1.58480e-02,0.153289
-1.58478e-02,0.154539
-1.58477e-02,0.155258
-1.58475e-02,0.156266
-1.58474e-02,0.158008
-1.58472e-02,0.158992
-1.58470e-02,0.159609
-1.58469e-02,0.161406
-1.58467e-02,0.162672
-1.58466e-02,0.163867
-1.58464e-02,0.164992
-1.58462e-02,0.166008
-1.58461e-02,0.167289
-1.58459e-02,0.168289
-1.58458e-02,0.169148
-1.58456e-02,0.170156
-1.58454e-02,0.171203
-1.58453e-02,0.171805
-1.58451e-02,0.172609
-1.58450e-02,0.172859
-1.58448e-02,0.172523
-1.58446e-02,0.172656
-1.58445e-02,0.172977
-1.58443e-02,0.171844
-1.58442e-02,0.170844
-1.58440e-02,0.170219
-1.58438e-02,0.168984
-1.58437e-02,0.168016
-1.58435e-02,0.166648
-1.58434e-02,0.165375
-1.58432e-02,0.164953
-1.58430e-02,0.163734
-1.58429e-02,0.161805
-1.58427e-02,0.160539
-1.58426e-02,0.159359
-1.58424e-02,0.157852
-1.58422e-02,0.156508
-1.58421e-02,0.155555
-1.58419e-02,0.155008
-1.58418e-02,0.154172
-1.58416e-02,0.153117
-1.58414e-02,0.15232
-1.58413e-02,0.151414
-1.58411e-02,0.150766
-1.58410e-02,0.149781
-1.58408e-02,0.149
-1.58406e-02,0.148789
-1.58405e-02,0.148773
-1.58403e-02,0.148484
-1.58402e-02,0.148016
-1.58400e-02,0.1485
-1.58398e-02,0.148352
-1.58397e-02,0.147992
-1.58395e-02,0.148141
-1.58394e-02,0.1485
-1.58392e-02,0.148227
-1.58390e-02,0.147453
-1.58389e-02,0.147445
-1.58387e-02,0.148219
-1.58386e-02,0.148938
-1.58384e-02,0.148648
-1.58382e-02,0.148523
-1.58381e-02,0.148578
-1.58379e-02,0.149734
-1.58378e-02,0.149984
-1.58376e-02,0.149555
-1.58374e-02,0.150539
-1.58373e-02,0.151094
-1.58371e-02,0.151102
-1.58370e-02,0.151148
-1.58368e-02,0.151953
-1.58366e-02,0.152383
-1.58365e-02,0.152523
-1.58363e-02,0.152805
-1.58362e-02,0.153188
-1.58360e-02,0.15418
-1.58358e-02,0.154648
-1.58357e-02,0.154047
-1.58355e-02,0.154258
-1.58354e-02,0.155344
-1.58352e-02,0.155297
-1.58350e-02,0.155063
-1.58349e-02,0.155648
-1.58347e-02,0.156414
-1.58346e-02,0.156641
-1.58344e-02,0.156766
-1.58342e-02,0.157
-1.58341e-02,0.157961
-1.58339e-02,0.158961
-1.58338e-02,0.158922
-1.58336e-02,0.158727
-1.58334e-02,0.159039
-1.58333e-02,0.159219
-1.58331e-02,0.159125
-1.58330e-02,0.160125
-1.58328e-02,0.160992
-1.58326e-02,0.160578
-1.58325e-02,0.160594
-1.58323e-02,0.160148
-1.58322e-02,0.159391
-1.58320e-02,0.159258
-1.58318e-02,0.1585
-1.58317e-02,0.157492
-1.58315e-02,0.157
-1.58314e-02,0.156
-1.58312e-02,0.154813
-1.58310e-02,0.154438
-1.58309e-02,0.153578
-1.58307e-02,0.151961
-1.58306e-02,0.15107
-1.58304e-02,0.150203
-1.58302e-02,0.149141
-1.58301e-02,0.148789
-1.58299e-02,0.148258
-1.58298e-02,0.147461
-1.58296e-02,0.146992
-1.58294e-02,0.146234
-1.58293e-02,0.146016
-1.58291e-02,0.145797
-1.58290e-02,0.145
-1.58288e-02,0.145
-1.58286e-02,0.145
-1.58285e-02,0.144766
-1.58283e-02,0.145359
-1.58282e-02,0.146289
-1.58280e-02,0.146477
-1.58278e-02,0.146773
-1.58277e-02,0.147359
-1.58275e-02,0.147703
-1.58274e-02,0.148117
-1.58272e-02,0.148773
-1.58270e-02,0.149992
-1.58269e-02,0.150875
-1.58267e-02,0.151414
-1.58266e-02,0.152523
-1.58264e-02,0.153508
-1.58262e-02,0.154258
-1.58261e-02,0.155211
-1.58259e-02,0.156461
-1.58258e-02,0.157992
-1.58256e-02,0.159242
-1.58254e-02,0.160039
-1.58253e-02,0.161703
-1.58251e-02,0.162539
-1.58250e-02,0.163625
-1.58248e-02,0.165008
-1.58246e-02,0.165625
-1.58245e-02,0.166625
-1.58243e-02,0.168008
-1.58242e-02,0.169844
-1.58240e-02,0.170305
-1.58238e-02,0.170234
-1.58237e-02,0.17118
-1.58235e-02,0.171883
-1.58234e-02,0.172352
-1.58232e-02,0.172008
-1.58230e-02,0.171242
-1.58229e-02,0.171109
-1.58227e-02,0.170992
-1.58226e-02,0.170992
-1.58224e-02,0.170289
-1.58222e-02,0.169039
-1.58221e-02,0.167914
-1.58219e-02,0.166445
-1.58218e-02,0.164922
-1.58216e-02,0.164445
-1.58214e-02,0.163586
-1.58213e-02,0.161797
-1.58211e-02,0.161
-1.58210e-02,0.159703
-1.58208e-02,0.157758
-1.58206e-02,0.156391
-1.58205e-02,0.155367
-1.58203e-02,0.154273
-1.58202e-02,0.153258
-1.58200e-02,0.152836
-1.58198e-02,0.151555
-1.58197e-02,0.150523
-1.58195e-02,0.150172
-1.58194e-02,0.149594
-1.58192e-02,0.149078
-1.58190e-02,0.148641
-1.58189e-02,0.148797
-1.58187e-02,0.14825
-1.58186e-02,0.147984
-1.58184e-02,0.148289
-1.58182e-02,0.14807
-1.58181e-02,0.14807
-1.58179e-02,0.148516
-1.58178e-02,0.148109
-1.58176e-02,0.147328
-1.58174e-02,0.148133
-1.58173e-02,0.148141
-1.58171e-02,0.14775
-1.58170e-02,0.147867
-1.58168e-02,0.148125
-1.58166e-02,0.148813
-1.58165e-02,0.148906
-1.58163e-02,0.149102
-1.58162e-02,0.150203
-1.58160e-02,0.150992
-1.58158e-02,0.15068
-1.58157e-02,0.150461
-1.58155e-02,0.150531
-1.58154e-02,0.150852
-1.58152e-02,0.151594
-1.58150e-02,0.15275
-1.58149e-02,0.153227
-1.58147e-02,0.153109
-1.58146e-02,0.153344
-1.58144e-02,0.153969
-1.58142e-02,0.154289
-1.58141e-02,0.154156
-1.58139e-02,0.154391
-1.58138e-02,0.155281
-1.58136e-02,0.155516
-1.58134e-02,0.155492
-1.58133e-02,0.156477
-1.58131e-02,0.156094
-1.58130e-02,0.156102
-1.58128e-02,0.156789
-1.58126e-02,0.156766
-1.58125e-02,0.157195
-1.58123e-02,0.15793
-1.58122e-02,0.158633
-1.58120e-02,0.158516
-1.58118e-02,0.158602
-1.58117e-02,0.158984
-1.58115e-02,0.159773
-1.58114e-02,0.160078
-1.58112e-02,0.159414
-1.58110e-02,0.159344
-1.58109e-02,0.159211
-1.58107e-02,0.159102
-1.58106e-02,0.159117
-1.58104e-02,0.158984
-1.58102e-02,0.158164
-1.58101e-02,0.15693
-1.58099e-02,0.155852
-1.58098e-02,0.155359
-1.58096e-02,0.155086
-1.58094e-02,0.153734
-1.58093e-02,0.152906
-1.58091e-02,0.152
-1.58090e-02,0.150648
-1.58088e-02,0.149922
-1.58086e-02,0.148891
-1.58085e-02,0.148383
-1.58083e-02,0.147766
-1.58082e-02,0.146891
-1.58080e-02,0.146891
-1.58078e-02,0.146555
-1.58077e-02,0.145781
-1.58075e-02,0.145484
-1.58074e-02,0.145492
-1.58072e-02,0.145406
-1.58070e-02,0.145148
-1.58069e-02,0.144992
-1.58067e-02,0.144961
-1.58066e-02,0.145102
-1.58064e-02,0.145875
-1.58062e-02,0.146727
-1.58061e-02,0.146797
-1.58059e-02,0.147531
-1.58058e-02,0.148484
-1.58056e-02,0.148766
-1.58054e-02,0.149203
-1.58053e-02,0.150078
-1.58051e-02,0.151859
-1.58050e-02,0.152742
-1.58048e-02,0.152789
-1.58046e-02,0.154023
-1.58045e-02,0.155992
-1.58043e-02,0.157047
-1.58042e-02,0.157984
-1.58040e-02,0.158938
-1.58038e-02,0.159766
-1.58037e-02,0.161
-1.58035e-02,0.162242
-1.58034e-02,0.164
-1.58032e-02,0.164961
-1.58030e-02,0.165945
-1.58029e-02,0.16768
-1.58027e-02,0.168914
-1.58026e-02,0.169578
-1.58024e-02,0.170289
-1.58022e-02,0.170922
-1.58021e-02,0.171203
-1.58019e-02,0.172211
-1.58018e-02,0.173
-1.58016e-02,0.172664
-1.58014e-02,0.172656
-1.58013e-02,0.172195
-1.58011e-02,0.171008
-1.58010e-02,0.170297
-1.58008e-02,0.169016
-1.58006e-02,0.168469
-1.58005e-02,0.16743
-1.58003e-02,0.166305
-1.58002e-02,0.165625
-1.58000e-02,0.164031
-1.57998e-02,0.163227
-1.57997e-02,0.162
-1.57995e-02,0.16
-1.57994e-02,0.158742
-1.57992e-02,0.157742
-1.57990e-02,0.156453
-1.57989e-02,0.155828
-1.57987e-02,0.155039
-1.57986e-02,0.153648
-1.57984e-02,0.153
-1.57982e-02,0.152
-1.57981e-02,0.150961
-1.57979e-02,0.150945
-1.57978e-02,0.15032
-1.57976e-02,0.149352
-1.57974e-02,0.148984
-1.57973e-02,0.148875
-1.57971e-02,0.148797
-1.57970e-02,0.148281
-1.57968e-02,0.147563
-1.57966e-02,0.147602
-1.57965e-02,0.148172
-1.57963e-02,0.147867
-1.57962e-02,0.147492
-1.57960e-02,0.147961
-1.57958e-02,0.148508
-1.57957e-02,0.148008
-1.57955e-02,0.147313
-1.57954e-02,0.148234
-1.57952e-02,0.148984
-1.57950e-02,0.148984
-1.57949e-02,0.148992
-1.57947e-02,0.149406
-1.57946e-02,0.150141
-1.57944e-02,0.150508
-1.57942e-02,0.15057
-1.57941e-02,0.150984
-1.57939e-02,0.151211
-1.57938e-02,0.151984
-1.57936e-02,0.152859
-1.57934e-02,0.152859
-1.57933e-02,0.15293
-1.57931e-02,0.152961
-1.57930e-02,0.153875
-1.57928e-02,0.15482
-1.57926e-02,0.15432
-1.57925e-02,0.154359
-1.57923e-02,0.154953
-1.57922e-02,0.154969
-1.57920e-02,0.154711
-1.57918e-02,0.155008
-1.57917e-02,0.1555
-1.57915e-02,0.15575
-1.57914e-02,0.156281
-1.57912e-02,0.156734
-1.57910e-02,0.157219
-1.57909e-02,0.157328
-1.57907e-02,0.158109
-1.57906e-02,0.158719
-1.57904e-02,0.158719
-1.57902e-02,0.159008
-1.57901e-02,0.159086
-1.57899e-02,0.159852
-1.57898e-02,0.159766
-1.57896e-02,0.159789
-1.57894e-02,0.160531
-1.57893e-02,0.159742
-1.57891e-02,0.159305
-1.57890e-02,0.15907
-1.57888e-02,0.158344
-1.57886e-02,0.15757
-1.57885e-02,0.157016
-1.57883e-02,0.156578
-1.57882e-02,0.155867
-1.57880e-02,0.155047
-1.57878e-02,0.153758
-1.57877e-02,0.153
-1.57875e-02,0.152
-1.57874e-02,0.151
-1.57872e-02,0.150047
-1.57870e-02,0.148961
-1.57869e-02,0.148563
-1.57867e-02,0.147656
-1.57866e-02,0.146844
-1.57864e-02,0.1465
-1.57862e-02,0.145656
-1.57861e-02,0.145273
-1.57859e-02,0.145258
-1.57858e-02,0.144992
-1.57856e-02,0.144961
-1.57854e-02,0.145
-1.57853e-02,0.145039
-1.57851e-02,0.145016
-1.57850e-02,0.14557
-1.57848e-02,0.146109
-1.57846e-02,0.146516
-1.57845e-02,0.147203
-1.57843e-02,0.148234
-1.57842e-02,0.148813
-1.57840e-02,0.149219
-1.57838e-02,0.149797
-1.57837e-02,0.150414
-1.57835e-02,0.151523
-1.57834e-02,0.152414
-1.57832e-02,0.15375
-1.57830e-02,0.154844
-1.57829e-02,0.155828
-1.57827e-02,0.15743
-1.57826e-02,0.158367
-1.57824e-02,0.158906
-1.57822e-02,0.16007
-1.57821e-02,0.161117
-1.57819e-02,0.162188
-1.57818e-02,0.164133
-1.57816e-02,0.165688
-1.57814e-02,0.166484
-1.57813e-02,0.167539
-1.57811e-02,0.168609
-1.57810e-02,0.16918
-1.57808e-02,0.169781
-1.57806e-02,0.170617
-1.57805e-02,0.17125
-1.57803e-02,0.171344
-1.57802e-02,0.17125
-1.57800e-02,0.17132
-1.57798e-02,0.171273
-1.57797e-02,0.171109
-1.57795e-02,0.170938
-1.57794e-02,0.170844
-1.57792e-02,0.17018
-1.57790e-02,0.169242
-1.57789e-02,0.167516
-1.57787e-02,0.166555
-1.57786e-02,0.165898
-1.57784e-02,0.163984
-1.57782e-02,0.162375
-1.57781e-02,0.16118
-1.57779e-02,0.159914
-1.57778e-02,0.158586
-1.57776e-02,0.157836
-1.57774e-02,0.157055
-1.57773e-02,0.155555
-1.57771e-02,0.154656
-1.57770e-02,0.153898
-1.57768e-02,0.152578
-1.57766e-02,0.15182
-1.57765e-02,0.151094
-1.57763e-02,0.150844
-1.57762e-02,0.150938
-1.57760e-02,0.149727
-1.57758e-02,0.148781
-1.57757e-02,0.148602
-1.57755e-02,0.148305
-1.57754e-02,0.148633
-1.57752e-02,0.148688
-1.57750e-02,0.14868
-1.57749e-02,0.148258
-1.57747e-02,0.148273
-1.57746e-02,0.148398
-1.57744e-02,0.148391
-1.57742e-02,0.147961
-1.57741e-02,0.148039
-1.57739e-02,0.148781
-1.57738e-02,0.148781
-1.57736e-02,0.148727
-1.57734e-02,0.148961
-1.57733e-02,0.149516
-1.57731e-02,0.149281
-1.57730e-02,0.149617
-1.57728e-02,0.150617
-1.57726e-02,0.151203
-1.57725e-02,0.151219
-1.57723e-02,0.15125
-1.57722e-02,0.152234
-1.57720e-02,0.152852
-1.57718e-02,0.152836
-1.57717e-02,0.153
-1.57715e-02,0.153492
-1.57714e-02,0.153961
-1.57712e-02,0.154156
-1.57710e-02,0.153672
-1.57709e-02,0.153703
-1.57707e-02,0.154594
-1.57706e-02,0.154875
-1.57704e-02,0.154977
-1.57702e-02,0.155047
-1.57701e-02,0.155469
-1.57699e-02,0.15618
-1.57698e-02,0.156711
-1.57696e-02,0.156961
-1.57694e-02,0.157
-1.57693e-02,0.157352
-1.57691e-02,0.157836
-1.57690e-02,0.158445
-1.57688e-02,0.158977
-1.57686e-02,0.158992
-1.57685e-02,0.159227
-1.57683e-02,0.15925
-1.57682e-02,0.159211
-1.57680e-02,0.159195
-1.57678e-02,0.159367
-1.57677e-02,0.159453
-1.57675e-02,0.159047
-1.57674e-02,0.158719
-1.57672e-02,0.158211
-1.57670e-02,0.158055
-1.57669e-02,0.157617
-1.57667e-02,0.156813
-1.57666e-02,0.155797
-1.57664e-02,0.154648
-1.57662e-02,0.153875
-1.57661e-02,0.152727
-1.57659e-02,0.1515
-1.57658e-02,0.150961
-1.57656e-02,0.150625
-1.57654e-02,0.149523
-1.57653e-02,0.147992
-1.57651e-02,0.147117
-1.57650e-02,0.146766
-1.57648e-02,0.146695
-1.57646e-02,0.146727
-1.57645e-02,0.145953
-1.57643e-02,0.144656
-1.57642e-02,0.144703
-1.57640e-02,0.145109
-1.57638e-02,0.144742
-1.57637e-02,0.144813
-1.57635e-02,0.144859
-1.57634e-02,0.145813
-1.57632e-02,0.146727
-1.57630e-02,0.146891
-1.57629e-02,0.147094
-1.57627e-02,0.147125
-1.57626e-02,0.148039
-1.57624e-02,0.148906
-1.57622e-02,0.15
-1.57621e-02,0.151523
-1.57619e-02,0.152305
-1.57618e-02,0.152922
-1.57616e-02,0.153453
-1.57614e-02,0.154516
-1.57613e-02,0.156008
-1.57611e-02,0.157336
-1.57610e-02,0.158375
-1.57608e-02,0.158953
-1.57606e-02,0.160031
-1.57605e-02,0.16168
-1.57603e-02,0.162977
-1.57602e-02,0.163945
-1.57600e-02,0.165156
-1.57598e-02,0.166422
-1.57597e-02,0.167547
-1.57595e-02,0.168508
-1.57594e-02,0.169906
-1.57592e-02,0.170922
-1.57590e-02,0.171281
-1.57589e-02,0.17175
-1.57587e-02,0.172227
-1.57586e-02,0.172406
-1.57584e-02,0.172336
-1.57582e-02,0.171492
-1.57581e-02,0.170523
-1.57579e-02,0.170742
-1.57578e-02,0.170266
-1.57576e-02,0.169203
-1.57574e-02,0.168305
-1.57573e-02,0.167117
-1.57571e-02,0.166758
-1.57570e-02,0.165883
-1.57568e-02,0.163867
-1.57566e-02,0.162992
-1.57565e-02,0.162
-1.57563e-02,0.16
-1.57562e-02,0.158297
-1.57560e-02,0.157297
-1.57558e-02,0.156914
-1.57557e-02,0.155414
-1.57555e-02,0.153516
-1.57554e-02,0.152648
-1.57552e-02,0.151953
-1.57550e-02,0.151383
-1.57549e-02,0.150859
-1.57547e-02,0.150719
-1.57546e-02,0.150063
-1.57544e-02,0.149266
-1.57542e-02,0.149141
-1.57541e-02,0.148773
-1.57539e-02,0.148539
-1.57538e-02,0.14857
-1.57536e-02,0.148555
-1.57534e-02,0.148211
-1.57533e-02,0.147648
-1.57531e-02,0.147453
-1.57530e-02,0.147703
-1.57528e-02,0.147836
-1.57526e-02,0.147602
-1.57525e-02,0.147742
-1.57523e-02,0.148234
-1.57522e-02,0.148633
-1.57520e-02,0.148969
-1.57518e-02,0.149047
-1.57517e-02,0.14918
-1.57515e-02,0.149844
-1.57514e-02,0.149672
-1.57512e-02,0.149797
-1.57510e-02,0.151367
-1.57509e-02,0.152109
-1.57507e-02,0.152172
-1.57506e-02,0.151844
-1.57504e-02,0.151828
-1.57502e-02,0.153172
-1.57501e-02,0.153688
-1.57499e-02,0.153555
-1.57498e-02,0.153453
-1.57496e-02,0.154
-1.57494e-02,0.154781
-1.57493e-02,0.154461
-1.57491e-02,0.154523
-1.57490e-02,0.15432
-1.57488e-02,0.154422
-1.57486e-02,0.155195
-1.57485e-02,0.15568
-1.57483e-02,0.155742
-1.57482e-02,0.155625
-1.57480e-02,0.156352
-1.57478e-02,0.157016
-1.57477e-02,0.157586
-1.57475e-02,0.157813
-1.57474e-02,0.158242
-1.57472e-02,0.159
-1.57470e-02,0.159344
-1.57469e-02,0.159703
-1.57467e-02,0.159625
-1.57466e-02,0.1595
-1.57464e-02,0.159453
-1.57462e-02,0.159664
-1.57461e-02,0.159445
-1.57459e-02,0.158852
-1.57458e-02,0.158789
-1.57456e-02,0.158547
-1.57454e-02,0.15757
-1.57453e-02,0.156492
-1.57451e-02,0.155766
-1.57450e-02,0.155031
-1.57448e-02,0.154789
-1.57446e-02,0.153977
-1.57445e-02,0.152797
-1.57443e-02,0.151797
-1.57442e-02,0.150195
-1.57440e-02,0.149359
-1.57438e-02,0.148617
-1.57437e-02,0.14768
-1.57435e-02,0.147195
-1.57434e-02,0.146914
-1.57432e-02,0.14618
-1.57430e-02,0.145461
-1.57429e-02,0.145211
-1.57427e-02,0.145008
-1.57426e-02,0.144773
-1.57424e-02,0.144867
-1.57422e-02,0.145063
-1.57421e-02,0.145016
-1.57419e-02,0.145352
-1.57418e-02,0.146055
-1.57416e-02,0.146727
-1.57414e-02,0.146945
-1.57413e-02,0.147242
-1.57411e-02,0.147883
-1.57410e-02,0.148617
-1.57408e-02,0.150008
-1.57406e-02,0.150461
-1.57405e-02,0.150445
-1.57403e-02,0.151945
-1.57402e-02,0.152953
-1.57400e-02,0.154
-1.57398e-02,0.155273
-1.57397e-02,0.156273
-1.57395e-02,0.157195
-1.57394e-02,0.158203
-1.57392e-02,0.159203
-1.57390e-02,0.160195
-1.57389e-02,0.161852
-1.57387e-02,0.163727
-1.57386e-02,0.164641
-1.57384e-02,0.165766
-1.57382e-02,0.167
-1.57381e-02,0.167563
-1.57379e-02,0.168563
-1.57378e-02,0.169773
-1.57376e-02,0.170766
-1.57374e-02,0.170992
-1.57373e-02,0.171367
-1.57371e-02,0.171875
-1.57370e-02,0.171609
-1.57368e-02,0.172031
-1.57366e-02,0.171938
-1.57365e-02,0.171109
-1.57363e-02,0.170602
-1.57362e-02,0.169508
-1.57360e-02,0.168836
-1.57358e-02,0.168266
-1.57357e-02,0.167109
-1.57355e-02,0.16568
-1.57354e-02,0.164219
-1.57352e-02,0.163211
-1.57350e-02,0.162266
-1.57349e-02,0.161266
-1.57347e-02,0.159992
-1.57346e-02,0.158656
-1.57344e-02,0.15743
-1.57342e-02,0.156227
-1.57341e-02,0.15525
-1.57339e-02,0.153789
-1.57338e-02,0.153008
-1.57336e-02,0.152719
-1.57334e-02,0.151711
-1.57333e-02,0.151
-1.57331e-02,0.150578
-1.57330e-02,0.14957
-1.57328e-02,0.149148
-1.57326e-02,0.149156
-1.57325e-02,0.148656
-1.57323e-02,0.148656
-1.57322e-02,0.148961
-1.57320e-02,0.148656
-1.57318e-02,0.148063
-1.57317e-02,0.147523
-1.57315e-02,0.148016
-1.57314e-02,0.148414
-1.57312e-02,0.148117
-1.57310e-02,0.148109
-1.57309e-02,0.148008
-1.57307e-02,0.148367
-1.57306e-02,0.148664
-1.57304e-02,0.148539
-1.57302e-02,0.148781
-1.57301e-02,0.149242
-1.57299e-02,0.149492
-1.57298e-02,0.149813
-1.57296e-02,0.150406
-1.57294e-02,0.151094
-1.57293e-02,0.151023
-1.57291e-02,0.151031
-1.57290e-02,0.151906
-1.57288e-02,0.152484
-1.57286e-02,0.152852
-1.57285e-02,0.153
-1.57283e-02,0.153453
-1.57282e-02,0.153898
-1.57280e-02,0.153641
-1.57278e-02,0.153227
-1.57277e-02,0.153828
-1.57275e-02,0.154766
-1.57274e-02,0.15468
-1.57272e-02,0.154727
-1.57270e-02,0.15543
-1.57269e-02,0.155641
-1.57267e-02,0.155609
-1.57266e-02,0.156414
-1.57264e-02,0.157
-1.57262e-02,0.157156
-1.57261e-02,0.157313
-1.57259e-02,0.157734
-1.57258e-02,0.158422
-1.57256e-02,0.159094
-1.57254e-02,0.159508
-1.57253e-02,0.159281
-1.57251e-02,0.159055
-1.57250e-02,0.159594
-1.57248e-02,0.15957
-1.57246e-02,0.159016
-1.57245e-02,0.15925
-1.57243e-02,0.159234
-1.57242e-02,0.158883
-1.57240e-02,0.158852
-1.57238e-02,0.157977
-1.57237e-02,0.156453
-1.57235e-02,0.155477
-1.57234e-02,0.154828
-1.57232e-02,0.154023
-1.57230e-02,0.153219
-1.57229e-02,0.152023
-1.57227e-02,0.151
-1.57226e-02,0.150586
-1.57224e-02,0.149617
-1.57222e-02,0.149
-1.57221e-02,0.147992
-1.57219e-02,0.147008
-1.57218e-02,0.14693
-1.57216e-02,0.146109
-1.57214e-02,0.145297
-1.57213e-02,0.145109
-1.57211e-02,0.144992
-1.57210e-02,0.144992
-1.57208e-02,0.145258
-1.57206e-02,0.145477
-1.57205e-02,0.145422
-1.57203e-02,0.145469
-1.57202e-02,0.145633
-1.57200e-02,0.146156
-1.57198e-02,0.146898
-1.57197e-02,0.147258
-1.57195e-02,0.147258
-1.57194e-02,0.148125
-1.57192e-02,0.149578
-1.57190e-02,0.150141
-1.57189e-02,0.150594
-1.57187e-02,0.152016
-1.57186e-02,0.153789
-1.57184e-02,0.154539
-1.57182e-02,0.154734
-1.57181e-02,0.156
-1.57179e-02,0.157414
-1.57178e-02,0.158398
-1.57176e-02,0.159508
-1.57174e-02,0.160508
-1.57173e-02,0.161828
-1.57171e-02,0.163844
-1.57170e-02,0.164727
-1.57168e-02,0.165477
-1.57166e-02,0.167125
-1.57165e-02,0.168336
-1.57163e-02,0.168836
-1.57162e-02,0.168859
-1.57160e-02,0.169789
-1.57158e-02,0.170648
-1.57157e-02,0.171125
-1.57155e-02,0.171813
-1.57154e-02,0.171867
-1.57152e-02,0.171578
-1.57150e-02,0.171523
-1.57149e-02,0.170859
-1.57147e-02,0.169602
-1.57146e-02,0.169055
-1.57144e-02,0.168656
-1.57142e-02,0.168609
-1.57141e-02,0.167266
-1.57139e-02,0.165398
-1.57138e-02,0.1645
-1.57136e-02,0.163109
-1.57134e-02,0.161984
-1.57133e-02,0.16032
-1.57131e-02,0.15907
-1.57130e-02,0.157898
-1.57128e-02,0.156406
-1.57126e-02,0.15532
-1.57125e-02,0.15475
-1.57123e-02,0.153891
-1.57122e-02,0.152398
-1.57120e-02,0.152078
-1.57118e-02,0.151641
-1.57117e-02,0.150586
-1.57115e-02,0.149438
-1.57114e-02,0.148867
-1.57112e-02,0.149
-1.57110e-02,0.149
-1.57109e-02,0.149
-1.57107e-02,0.148609
-1.57106e-02,0.148438
-1.57104e-02,0.148359
-1.57102e-02,0.148555
-1.57101e-02,0.148516
-1.57099e-02,0.148
-1.57098e-02,0.147773
-1.57096e-02,0.148039
-1.57094e-02,0.147977
-1.57093e-02,0.148219
-1.57091e-02,0.148906
-1.57090e-02,0.148578
-1.57088e-02,0.148438
-1.57086e-02,0.148766
-1.57085e-02,0.149164
-1.57083e-02,0.149555
-1.57082e-02,0.149164
-1.57080e-02,0.149602
-1.57078e-02,0.150828
-1.57077e-02,0.151
-1.57075e-02,0.151
-1.57074e-02,0.151469
-1.57072e-02,0.152234
-1.57070e-02,0.152547
-1.57069e-02,0.152617
-1.57067e-02,0.152836
-1.57066e-02,0.153016
-1.57064e-02,0.153055
-1.57062e-02,0.153602
-1.57061e-02,0.15382
-1.57059e-02,0.153648
-1.57058e-02,0.154406
-1.57056e-02,0.155
-1.57054e-02,0.155
-1.57053e-02,0.155227
-1.57051e-02,0.156203
-1.57050e-02,0.156977
-1.57048e-02,0.156992
-1.57046e-02,0.157086
-1.57045e-02,0.157953
-1.57043e-02,0.158836
-1.57042e-02,0.158836
-1.57040e-02,0.158875
-1.57038e-02,0.159289
-1.57037e-02,0.159281
-1.57035e-02,0.159867
-1.57034e-02,0.160875
-1.57032e-02,0.16
-1.57030e-02,0.159
-1.57029e-02,0.159
-1.57027e-02,0.158617
-1.57026e-02,0.158578
-1.57024e-02,0.158172
-1.57022e-02,0.156781
-1.57021e-02,0.155867
-1.57019e-02,0.155281
-1.57018e-02,0.15475
-1.57016e-02,0.153906
-1.57014e-02,0.153141
-1.57013e-02,0.152055
-1.57011e-02,0.150922
-1.57010e-02,0.15032
-1.57008e-02,0.149242
-1.57006e-02,0.148375
-1.57005e-02,0.147813
-1.57003e-02,0.146992
-1.57002e-02,0.145875
-1.57000e-02,0.145156
-1.56998e-02,0.145281
-1.56997e-02,0.145844
-1.56995e-02,0.145469
-1.56994e-02,0.144859
-1.56992e-02,0.145094
-1.56990e-02,0.145102
-1.56989e-02,0.145008
-1.56987e-02,0.145406
-1.56986e-02,0.145906
-1.56984e-02,0.146492
-1.56982e-02,0.147289
-1.56981e-02,0.147578
-1.56979e-02,0.148297
-1.56978e-02,0.149234
-1.56976e-02,0.150219
-1.56974e-02,0.151
-1.56973e-02,0.151281
-1.56971e-02,0.152273
-1.56970e-02,0.153039
-1.56968e-02,0.153836
-1.56966e-02,0.155367
-1.56965e-02,0.156586
-1.56963e-02,0.158008
-1.56962e-02,0.158992
-1.56960e-02,0.159992
-1.56958e-02,0.161719
-1.56957e-02,0.162719
-1.56955e-02,0.163641
-1.56954e-02,0.164992
-1.56952e-02,0.166125
-1.56950e-02,0.167117
-1.56949e-02,0.168164
-1.56947e-02,0.16882
-1.56946e-02,0.169031
-1.56944e-02,0.170016
-1.56942e-02,0.170773
-1.56941e-02,0.170742
-1.56939e-02,0.170758
-1.56938e-02,0.170984
-1.56936e-02,0.171406
-1.56934e-02,0.171227
-1.56933e-02,0.170992
-1.56931e-02,0.170992
-1.56930e-02,0.17
-1.56928e-02,0.168258
-1.56926e-02,0.16693
-1.56925e-02,0.165789
-1.56923e-02,0.164594
-1.56922e-02,0.163539
-1.56920e-02,0.162305
-1.56918e-02,0.161227
-1.56917e-02,0.16
-1.56915e-02,0.159016
-1.56914e-02,0.157992
-1.56912e-02,0.156992
-1.56910e-02,0.156242
-1.56909e-02,0.154586
-1.56907e-02,0.153359
